income,debt_ratio,credit_utilization,age,open_credit_lines,late_payments,real_estate_loans,dependents,default
1.32117879,0.242321995,-1.124655039,-2.423218705,-0.309411874,0.266896418,1.242824696,-0.802865004,1
-0.279090617,-0.698761875,0.351406669,-0.095484731,0.440655051,3.488994901,3.91566319,1.71399626,0
-2.455584819,0.826090219,-0.414702387,2.437408149,0.144711998,1.461750692,-0.718218884,1.485721704,1
-1.246271898,-1.813462652,-0.21768566,0.891058372,-4.26981582,-5.141467477,-1.911099731,-1.039376895,0
1.691675777,-1.073190055,-1.609520983,-0.435552982,0.496618289,-0.239634599,0.395848913,0.177721973,0
0.034578322,-2.212935073,-0.309659812,2.366379826,0.682173632,-0.766623133,0.353304102,0.797845866,0
-0.089285068,-0.863077218,0.151231072,0.570281051,0.75060889,-1.611403957,0.273133958,-1.406725166,1
0.380665636,1.276612134,-0.50471941,-2.632210577,0.030640527,1.097865941,1.652172264,-1.201240286,1
2.064237786,0.638254839,-0.770326065,-1.508567934,2.226483254,0.914886484,0.143254861,-0.656348759,1
2.43877875,-1.450807309,0.749013955,-1.864737928,-0.162492747,0.743549276,2.257290595,0.51494126,0
-0.962449636,-0.451396973,-0.714496091,3.252309942,-0.631703697,0.897628898,-2.350269989,3.371799938,1
2.474448531,3.31112892,1.225470545,-2.670026744,3.636341933,7.456969913,1.257787315,2.74270401,0
-2.692440752,-1.648342387,-1.101033086,4.43035223,1.831894937,-1.875102363,0.022929143,-0.926862167,1
0.435346064,2.403109467,1.640397281,-4.32264444,-0.421261213,1.780553373,2.162548174,-1.729915998,1
2.165426333,-0.386922903,-0.89025442,-1.8041241,0.516312851,1.332904571,1.442380827,0.492517745,0
1.375206669,0.334629359,-0.62274756,-0.343346395,1.616092919,2.2010775,0.319786725,1.221081771,0
1.205649603,-1.747079555,-0.697309151,0.438832326,0.556762505,0.091592184,1.165801798,0.684233596,0
2.327499042,1.176980243,-0.155549469,-1.65180426,2.44443457,5.491769315,1.845734998,2.641161045,0
-0.522151417,4.843362462,0.619688922,-6.741285772,-1.625505873,3.139721052,2.724611596,-2.460588712,1
3.344656149,-0.319143508,0.426103131,-4.157556736,-0.173973187,2.665939417,3.464411449,0.651572916,0
-0.058786688,-0.84559453,-0.765745319,2.132289198,0.473874564,0.30186907,-1.013525586,1.695717096,1
-0.236355379,-0.700305645,1.320750128,2.712042678,2.293492005,1.526171081,-0.120000096,1.673766463,0
1.388699869,2.21215278,-0.399982028,-4.087464961,0.509846095,3.270685732,2.31700896,-0.400950069,1
-0.40882876,-1.968958576,0.302883277,3.620273101,0.881057623,-1.867118787,-1.750473602,0.763537742,1
-3.592840501,-1.827822199,-0.615956194,7.106347927,1.819677739,0.1134976,-1.096419999,2.319849012,1
1.012667195,-1.489777664,-0.552895934,1.889335447,1.492081753,-0.456228807,-0.825075062,0.893964904,1
0.247056597,2.470042767,0.003974957,-3.291728166,0.698606221,1.107576241,1.098741561,-2.184260462,1
-2.265564462,-2.012277666,-0.403755367,5.685622047,1.825212653,-0.879755585,-1.077535912,1.263855337,1
1.655755546,2.085215216,-0.137911252,-4.729259831,-0.079692759,1.335988968,1.640653233,-1.779442584,1
-1.329238017,-0.560438836,0.180105467,3.516384569,1.428819891,-0.149089564,-1.519032121,1.040175432,1
-2.802447251,-0.973558056,-1.871970906,3.99020336,1.853686781,-2.421170225,-0.667563048,-1.706950553,1
2.504969057,-0.417589735,-1.725674253,-2.583764651,0.548032241,2.943107936,3.082843046,1.137607622,0
0.877294958,-1.362071611,0.536975697,1.001552222,1.016300338,0.828824342,0.834444284,1.229364924,0
1.576418467,-0.069871539,-0.532172456,-1.154117961,1.516779261,0.138596162,0.629111499,-0.882353761,1
1.816122249,-0.408466472,-0.444669068,-1.01964886,1.108788428,2.564507042,1.874593004,1.406678907,0
0.428800448,-0.100780311,-0.618173162,-1.757534763,-0.13262543,-0.210501423,1.86225397,-1.419226895,1
-1.414597862,-1.440709262,-0.664437182,3.413932278,-1.186603016,-1.537456311,-2.034631905,1.630282896,1
-0.241847692,-0.857817916,0.331219279,1.201135339,0.925381876,-1.075392092,-0.009755618,-0.666860675,1
-1.562025812,-0.446698487,-0.737958556,1.936057675,-0.806081792,1.449244307,0.448589423,2.151672689,0
1.114615518,2.232805212,-0.012227585,-1.93053314,2.26487578,0.717137375,-0.844851455,-1.66587124,1
2.359185618,-0.850898132,0.541737648,-1.390000178,1.242619826,1.25133214,1.762098634,0.356388998,1
-1.352943015,-0.387397756,1.767502396,2.66321274,0.770464019,-0.23938045,-1.017538092,0.657907134,1
-3.276583851,-2.650330358,1.963085885,7.01270827,0.415484257,-2.613435357,-2.328618097,1.399716225,1
2.628824415,-1.768179556,0.973846257,-2.031605541,-0.228884838,1.793886821,3.347750404,1.242495884,0
1.249440933,3.443842997,-0.154373535,-4.44740004,1.305084022,1.96295882,0.605788924,-2.129529355,1
-0.852089944,-0.49307223,-0.004805186,0.756996994,-1.112890247,0.950576085,0.797223109,1.446673362,0
2.640595949,-1.210679637,-0.868776351,-2.604269866,-0.244490054,2.618573801,3.649613099,1.417112515,0
-1.780458808,-0.622894125,-1.236662967,3.894609096,1.745310199,0.746022241,-0.672010997,1.43692337,1
-1.069652066,0.119495964,-1.905330452,2.208557994,0.520488895,1.695186393,-0.633021338,2.120048528,1
0.458739559,-2.144213954,-1.838776718,0.782302349,2.003507673,0.483079192,3.342343988,-0.451811241,1
0.916276481,4.490632851,0.305564384,-6.322801827,-0.527932624,2.773056759,1.306276885,-2.052088145,1
1.281326822,0.514088747,-0.297057208,-0.479096692,2.025960299,3.197698693,1.124779978,1.462913095,0
0.878409908,-1.255297119,-2.240846744,1.906553066,0.918560118,0.77346939,-0.686434548,2.154242753,1
-0.746775011,-0.783547404,0.398094779,0.896797882,-1.271687579,-0.226866891,0.195233942,0.88053115,0
-1.034885992,-1.059978795,-0.946275632,0.913096499,-0.473468905,2.171381213,2.82750524,1.736489684,0
1.616659794,-1.563391333,0.768648088,1.415697279,3.329340994,-0.141767258,0.387315358,-0.223831773,1
-1.22395409,-1.213911531,-1.456587973,0.869555519,-2.029681477,-0.249105326,1.133336625,0.928218425,0
2.402183601,-1.18965225,1.392654888,-1.960049204,-0.016524755,0.284324111,1.812712816,0.011026301,0
0.015845807,1.725580902,-1.046079016,-0.66285488,1.762284027,1.119542576,-0.391574668,-0.771367143,1
-0.045439007,-1.208921952,-1.183842641,0.668061628,-0.273797981,-1.296282086,0.276621575,-0.366782907,0
1.060074606,-1.740937514,0.582680813,1.565357183,0.762659128,-0.548666553,-0.471855716,1.041432405,0
-1.49480715,0.341344882,0.629175091,1.087315433,-0.052931938,5.179551222,2.768795877,3.66446978,0
1.103642108,-1.336124956,0.257574971,0.421414424,0.884495197,0.74341827,1.182973518,0.894398613,0
2.20957425,0.538607155,0.856996245,-0.972466562,2.801442123,0.765757791,-0.382015733,-0.576278304,1
-0.597660072,-0.171482051,-0.115696483,2.368497597,-0.558601595,1.172951877,-1.865315746,3.014550467,1
1.815509271,-2.516648705,-0.629056731,3.303561929,4.461494221,-0.112626108,-0.225012971,0.740162115,1
1.680789406,1.810319818,0.618725838,-2.687844893,1.368192183,0.81432567,-0.248126467,-1.295642342,1
2.286464234,0.431508652,-0.101558204,-1.247005452,3.107747835,1.562913578,0.708888637,-0.456020546,1
-4.008158726,0.246883261,0.165489393,5.648851016,0.613594191,1.974091556,-1.652752847,3.232119294,1
-0.701192105,-1.399764181,-0.39092306,0.95968016,-0.735337565,-0.532709009,1.212749985,0.236938331,0
0.84659635,-0.408333645,0.418572886,-0.379763662,1.275363603,0.613566701,1.197141104,-0.273115698,1
-0.692831855,-0.154221686,0.291006862,0.14736589,0.310940691,4.789202069,3.862319724,2.753747452,0
-3.47141606,-0.374594031,-1.390594861,4.428487734,-1.236845323,-1.003302922,-2.337271468,1.59675541,1
2.821282802,1.247204678,0.620079998,-2.638766769,1.924188678,4.559819095,1.639731647,1.819079139,0
2.560475849,-1.14874337,-2.060443037,-2.08370724,-0.017217566,1.71467417,2.533897662,1.051310981,0
-0.455358505,-1.136606706,0.678742602,0.732057765,-1.765064434,-2.462285768,-0.910288677,-0.352377472,0
0.928699851,-0.762792896,-0.300326846,0.902135055,1.422355227,1.399966281,0.448949588,1.406366808,0
0.200259463,-0.573356645,0.672034946,0.458650437,1.154306934,-0.336154613,0.526276441,-0.608514584,1
3.051645833,-0.038038015,-0.325298924,-0.767340929,3.309752512,1.979365484,0.212932785,0.670166259,1
0.748221299,-1.30125357,0.196742324,0.908047974,3.069698096,0.147261089,1.776710657,-0.954451632,1
-0.709278356,-2.495733375,-0.815502702,2.917135449,0.319315335,-2.794000191,-0.349368775,-0.50881296,0
1.607272668,-0.553764409,-1.394355667,-0.954850409,0.991475645,2.339890362,2.102176364,1.198034547,0
1.66065168,0.135803274,-3.120544023,-0.534372757,2.208062664,1.295659435,0.365300947,0.140463742,1
1.647766822,3.440140306,-1.314170759,-5.070389714,0.256110865,2.781800733,0.85340852,-1.050175823,1
1.721606726,0.223741223,1.22438167,-1.584955009,1.02226332,2.171840478,1.437327412,0.699735953,0
1.027272256,1.851428944,0.440519606,-3.482192167,1.055210189,2.635599349,2.487281591,-1.039050689,1
-0.848521655,0.575038522,1.190352029,1.641470027,1.071950502,2.692044022,-0.019493476,2.151426771,1
2.311541566,2.068610516,-0.008585202,-3.030809108,2.294974339,2.044457614,0.208349215,-0.871496569,1
-5.185669473,0.198640511,0.790721019,6.72175447,-0.53675338,0.998464594,-2.755481686,3.462010822,1
-2.588919919,0.184081317,0.627611213,2.102226113,-3.980239065,-0.080278341,-2.180377743,2.866476723,0
2.901847035,0.731558979,0.167813245,-3.823330749,0.935066319,4.492016378,3.45833701,1.321369979,0
0.554610004,3.735986289,-1.29963767,-5.364058609,-0.270988725,2.249297528,1.555722451,-2.138607542,1
0.372224757,-1.344131025,-0.334088159,0.980738255,0.624927042,-0.396167292,0.555991012,0.221137807,0
-1.620472164,-0.6182384,0.109340576,4.601454443,0.387926023,1.807991013,-2.00790113,4.006825777,0
-1.129163386,-2.230815577,0.292197295,2.346065481,-2.909447192,-7.184847527,-3.78726075,-2.098934158,0
2.126732107,-0.77031773,-0.228735026,-1.59100883,-1.288856895,-2.108533152,-1.136306921,-0.542571,1
1.542763192,3.9038788,-0.252153466,-5.662672183,0.157581364,2.302426887,0.694729983,-1.879017345,1
1.472391888,-1.169381197,0.263903117,-0.544205,0.381453862,-0.187179488,0.954303627,0.00077437,0
-1.991754299,-1.296014971,0.624582309,4.317557361,2.361698439,0.331364684,0.252568986,0.785280857,1
-0.60289692,-2.291771234,1.088614701,3.620547503,1.088484021,-3.453225751,-1.753871021,-0.745515744,1
0.632581903,1.547585837,-1.274385134,-2.436358633,0.574096793,0.147461976,0.359067959,-1.837389525,1
-0.821495559,-1.821259862,0.559337325,2.955176855,0.758360023,-1.776029817,-0.568567911,-0.019842582,1
2.856794005,-1.978453212,0.531489688,-2.788163828,-0.846528986,1.630687016,4.022248546,0.993936726,0
-2.527440958,-1.488587497,0.509976917,4.450900359,1.136299505,-1.26566165,-0.52253642,0.206973527,1
0.542968692,-2.778672143,-1.164799397,4.586285981,2.575355643,-0.90613626,-1.44101455,1.725345112,1
-0.571856318,0.396827349,2.833495612,0.314734104,0.128078519,3.806139564,1.880191296,2.555285436,0
2.177020582,-1.120168192,1.766050304,-1.361311248,-1.337983436,-3.380846445,-1.685867188,-1.227296313,1
1.033219671,-0.767159226,-0.428674797,-1.209540381,-0.309934074,-1.130207547,0.830728113,-1.072456286,1
-0.011293415,4.183177961,-0.036021036,-6.453997925,-2.182563013,1.198601307,1.36525125,-2.888652296,1
0.684124758,-0.476778449,-2.184492735,0.009740027,0.998750275,0.300872553,0.647103898,-0.062409999,0
1.662147618,-2.321959945,-0.726359308,-0.055412179,-0.941239862,-3.87711901,-0.873578108,-1.277559252,1
2.611349112,0.25349636,-0.787475305,-1.91773625,1.205630736,2.500528135,1.004081259,1.197718404,0
3.398634358,-0.074127175,-1.500467713,-2.885420833,1.0367143,3.232597643,2.219383485,1.479313392,0
-0.81121012,-0.159289546,0.14494924,-0.799896316,-0.058717814,0.090879127,2.430307666,-1.341790788,1
-0.294382398,1.853856108,0.224417208,-3.173218352,-0.205474341,0.839564984,2.008207069,-2.153930435,1
0.349455209,1.566811098,0.586797378,-3.613193695,-0.719569341,0.78354255,1.962766895,-1.780958249,1
0.685513166,-1.076777376,-0.976246451,1.464606135,1.288729161,-0.712918753,-0.777312376,0.274775755,0
-2.361815365,-0.848158625,1.990894633,5.325259424,3.643743816,1.062537939,-0.293791886,1.126159618,1
-1.160923155,-1.057113247,0.153674021,3.129959139,-0.077130949,-1.569915603,-2.013787649,0.796649832,1
2.131884625,-1.888041624,-0.008362111,1.323357602,2.580796792,-0.365141849,-0.138509825,0.425892044,1
-2.525238754,-1.354116218,1.309136642,2.414247241,-2.826211318,-0.558258299,0.26983236,1.70953453,0
-1.333459847,-1.353424021,1.212368118,4.108193547,1.073155142,0.444273839,-0.851954395,2.13072793,1
-1.652083049,-2.231499053,0.50586191,4.167962839,-0.112611288,-4.026231979,-2.272814136,-0.570202745,1
1.87091519,-0.426339217,-0.829507559,-1.034318962,0.814646536,0.465762463,0.486605868,0.147888244,0
0.539607142,-1.765862302,0.309837593,2.108355294,1.083035855,0.084818094,0.023919893,1.358686355,0
-0.220053365,-2.713779833,1.01344576,4.362632424,2.19221824,-1.982673662,-1.099111444,0.425581438,1
1.153876488,-0.00572168,0.970101094,-0.894889288,1.243416406,-0.2075391,0.349911027,-1.004156659,1
0.975490871,-2.153862858,-0.230025308,1.574836224,1.667368471,-1.165193849,0.469008943,-0.210292099,1
1.99772847,1.479712333,-0.525458414,-3.01895699,0.458212947,0.954453658,-0.061536895,-0.655942176,1
2.932070158,0.001885055,-0.57438245,-2.676939185,0.894553316,3.419218986,2.425422106,1.560386981,0
-2.139859713,-0.448582035,0.364108544,2.851706048,-0.049520794,2.643097261,1.026991201,2.864968575,0
-0.134606265,-0.040908665,-0.219645016,-1.112616927,1.06317997,0.749442918,2.802928827,-1.433491906,1
-0.186509399,-0.270707402,1.861257374,0.086303431,1.335696435,4.612442722,3.966358043,2.193604076,0
1.190687545,1.030427543,0.085957388,-1.874415164,0.983032001,0.017094048,-0.105269178,-1.351554441,1
-2.47240687,-0.371098359,0.008588139,2.439099006,-2.079409227,1.671759082,0.204794454,3.021131534,0
2.615487618,-0.533453901,-0.354768521,0.226777562,-0.463823841,0.848935362,-2.519343328,3.151247232,1
-0.050274137,0.076300698,1.191737836,-0.078427944,-0.218281458,1.84100362,0.979518164,1.378577056,0
0.278793978,-2.242729396,0.09315878,2.092966265,0.698689269,0.330413588,1.109810933,1.497293782,0
1.691260938,-1.362142535,0.686628192,2.244683333,3.956627551,-0.220324453,-0.891491659,0.154415733,1
-0.882742087,-0.44282069,-0.026483628,0.328797883,-2.127963938,0.372629418,0.447961964,1.356426533,0
0.26565951,-3.424562392,-0.644675951,3.681298238,3.378997846,-0.755906556,1.78899415,0.016420621,1
-0.125928823,-0.762615574,-2.390782154,-0.670245093,-0.93376099,1.807988826,2.894331333,1.082458534,0
0.514863862,-0.69590294,1.3333873,0.058911702,0.458219715,-0.285277099,0.527459167,-0.215873941,0
1.005718386,-0.459390018,-1.334160759,-2.29309219,-0.998352379,-0.804152368,1.651002952,-1.331503853,1
-0.543533747,-0.359657193,-1.244766874,0.343242996,-1.293182949,0.390183423,0.329490086,1.055165048,0
-4.200337807,-1.343880734,-0.691931322,7.560432352,1.674395437,1.010088322,-1.33331005,3.117855478,1
-2.078044587,-0.270534109,0.245404061,3.853553973,1.517451823,2.124647227,-0.165587076,2.386090748,1
-0.560723513,-1.597018707,0.051385411,1.173132216,-0.192698785,-0.863412778,1.18294285,-0.122956894,0
0.528002226,0.60381621,-0.577614218,-3.610246615,-1.060068173,0.738615649,3.14104528,-1.612750844,1
-1.088598089,2.938082344,-0.415175281,-5.107975665,-2.126920044,1.842487084,3.377116702,-2.291476013,1
-1.354691251,-1.478774055,-2.269497864,0.971000837,-0.908796636,1.866808596,3.444892358,1.554090251,0
-0.114093195,2.955306582,-0.446947728,-4.69741032,-1.434376967,2.029052315,2.029284106,-1.491382324,1
0.063242694,-0.856653032,1.072196716,-0.388807385,0.360141679,2.324367994,3.438316681,0.899720295,0
0.822987527,2.178808356,-0.151152287,-4.181826007,-0.430194766,0.84281604,1.308456285,-1.994761808,1
-1.111718985,-0.845429509,0.706230975,3.263040886,1.501253227,0.185876928,-0.732022013,1.098819439,1
-2.651983934,-1.978941011,1.111622152,2.841523138,-1.423232972,0.797327938,2.453006048,1.825924691,0
-1.701969223,-1.658318298,-0.781008944,1.039112659,-1.454858958,2.295400123,4.038748003,2.014766592,0
2.327306471,-2.338178261,1.216968863,3.149150224,4.724045774,-0.725302349,-1.170731974,0.405437684,1
-0.010848396,3.73382424,-0.421594063,-6.583731997,-1.811678287,2.237269108,3.105326152,-2.635090772,1
1.267910485,1.350797349,2.188498986,-2.791409402,0.68710841,1.279912862,1.085738009,-0.983459619,1
-2.085670309,-0.72386337,0.183446576,2.119134589,-3.580033466,-2.312494741,-2.372188143,1.207162029,0
1.397042713,-0.174815379,-0.251973187,-0.416859757,1.363653155,2.17420094,1.097662045,1.23096679,0
-0.12764562,1.812521998,-2.619152205,-3.546270849,0.210836042,1.078916162,2.750891933,-2.523406719,1
-0.713720173,-2.185011455,-1.023730854,2.876754503,1.49489139,-2.962050201,-0.254777919,-1.475551803,1
1.099984768,3.410946882,0.295560602,-4.992463418,0.388600237,3.051154231,1.721605269,-1.324492544,1
0.2605959,-0.444525378,0.810863116,1.62037417,1.902770617,0.369754379,-0.55504901,0.535256657,0
-1.827840559,-1.24265555,-1.587033762,1.433976985,-1.801099084,1.349867291,2.215534172,1.957230139,0
0.455599616,-1.242504991,0.488095381,2.018979479,0.821751852,-0.494513791,-1.106417355,1.09066265,1
-1.151690552,-1.931140907,-0.757430775,1.372364482,-1.488739442,-1.220521692,1.298581566,0.228400471,0
-2.27375875,-2.409222852,-1.238646127,2.466094306,-2.672931703,-2.371669404,0.702147063,0.334276038,0
-1.141358843,-0.049830838,0.312996305,3.145994262,0.32539025,1.170583466,-1.963558165,2.697507736,1
-0.527161759,-1.697165526,-0.784829903,1.151678357,-0.906303358,-2.225249221,0.160045685,-0.585130675,0
0.445792187,-2.262374052,1.371474782,0.91548221,-0.123086843,-1.902083347,0.821547712,-0.495851227,0
1.065827963,-2.235666553,1.40416594,1.047609959,0.278384508,-0.674118852,0.731248521,0.7151073,0
1.635858574,-0.694639858,0.259957994,-1.690176393,1.067727356,0.791112297,2.474836084,-0.679119557,0
-1.69760232,-1.580936547,-0.648300327,2.864572858,-0.999749074,-2.625380935,-1.197133319,-0.069121346,1
2.563731366,-1.725851941,0.292951834,0.431259539,1.137713951,-1.620267186,-1.250959972,0.113952197,1
-1.838787455,-0.561952509,-0.122323382,3.900216447,1.933426069,0.32458268,-0.845580019,0.967664432,1
-2.663450537,-1.257991191,0.163066344,3.464584715,-0.305531682,-2.479785319,-0.871656695,-0.607409211,1
2.586870692,-0.547440544,0.355025618,-3.043325588,-0.087456409,2.111054124,3.00268509,0.608524016,0
-3.270327343,-1.140851018,0.707714883,5.744132406,-0.14269401,-0.81825278,-2.407349805,2.190453565,1
0.163536164,-2.951592521,0.462453986,2.053208131,-0.136284557,-1.953042192,0.732680671,0.204225205,0
1.946015903,-1.065928324,0.677208521,-0.897381996,0.469253715,0.966602982,1.376086267,0.822305454,0
-0.535143691,0.151373633,-2.49784712,3.478134227,2.22747361,2.917222339,-1.475189154,3.389002576,1
-2.29777457,-1.182921217,0.20946197,4.762901057,3.934851675,-0.03210153,0.501628811,-0.429555006,1
1.090388985,-1.176888116,1.357340467,0.390367705,0.805161114,0.272619002,0.659686683,0.608092158,0
-0.842402915,0.069711369,-0.953889088,3.481179103,1.653123168,3.772885391,-0.777993401,4.165655709,1
0.693032079,1.137523977,-0.674414314,-2.618406488,-0.438974498,-0.33501801,0.385590867,-1.645341122,1
-0.677418335,-2.476160787,-1.291039575,1.565021893,-1.958637838,-5.248666803,-1.227232974,-1.85424183,0
-0.40162568,0.085682194,1.022448273,0.598042929,0.317984118,-0.400518339,-0.513646193,-0.250406285,1
-0.729427965,-1.341126706,-0.980469535,2.972225304,1.458169033,-0.637830254,-0.477128295,0.466311528,0
-1.465811885,-0.430796676,-1.040166305,2.214114879,1.668638557,-0.307748387,0.281810732,-0.5845751,1
0.561661532,0.041922783,0.280205541,-0.844158396,0.393754088,2.519903757,2.047738469,1.159451228,0
0.463107474,-0.996257706,0.073058192,-0.218021554,0.43866222,0.287978618,1.802063564,-0.160039446,0
-2.107460486,-1.985299951,-1.635579027,5.23084139,3.250797193,-0.652695245,0.228369365,0.069262092,1
0.87154727,2.949769474,1.223931818,-5.823114213,-1.502676029,1.378644779,1.929109938,-2.200812271,1
-0.231807802,-0.344316568,1.082353873,-0.634615794,-1.655139336,1.270820885,1.564386557,1.265329649,0
2.59890684,1.339419338,-1.958175429,-2.831600973,1.767423628,4.015944251,1.635205149,1.20116598,0
1.460185023,0.936633747,-0.860911531,-2.371501076,1.095462675,2.037290626,1.620097334,-0.270018488,1
-2.645477464,-1.411332428,-0.142866585,5.451722788,2.289203224,-0.082469572,-0.567587197,1.085992145,1
-0.86044682,3.044166883,0.597931034,-4.621021674,-1.022286142,2.333153137,3.129049553,-2.083407613,1
-2.033210712,-0.801619984,-0.158651183,2.052249935,-3.293399282,-1.934370429,-1.838706881,1.228054166,0
-0.560502648,0.517032751,-0.157036691,-0.977203014,0.712652516,0.737802699,2.015215101,-1.279829371,1
0.448128375,-1.403655769,0.654505753,1.757763394,1.056475312,-1.033562227,-0.642159535,0.241781707,0
-2.267197278,0.25967005,0.227991164,4.872594964,0.115901634,4.341803764,-1.736839587,5.94327219,1
-0.995651687,-1.949917658,0.398220951,2.387023802,1.43469629,-1.324092985,1.293004477,-0.907104001,1
-4.087597562,-0.309332878,-1.027117424,5.83235309,0.543659588,0.3340592,-1.847352199,2.109291376,1
0.812025111,4.224313183,-1.335756663,-5.70456333,-0.811848849,1.46436228,0.123321327,-2.32278604,1
-0.163817843,-1.802772278,0.938723616,1.217998865,-0.76642785,-3.622346159,-0.941194118,-1.355328191,1
-0.061998633,0.040681424,0.480518678,0.387104022,1.251330754,0.257832677,0.318461126,-0.408240966,1
-1.927546121,-1.549730623,0.141305124,4.843329538,0.920188167,-0.692009467,-1.518507523,1.621534381,1
-0.457106348,0.960781731,-0.236104011,-1.242490286,-0.16798035,0.861816988,1.083164863,-0.622815323,1
-0.076594661,-1.759471913,-2.461979706,0.108295666,0.776258324,1.856077158,4.414564538,0.439026405,0
-1.551846799,-0.57900202,-0.397190967,1.127873551,-3.565604104,-1.779254119,-1.610620471,1.082191263,0
1.337388594,-1.967287469,0.334838195,-0.032176254,0.135684754,0.366377212,1.945188455,0.799442779,0
0.31748128,-0.737640477,-1.930852939,1.902995319,1.753862817,0.941531719,-0.278777965,1.311593767,0
-2.173444929,-2.243868541,0.661102778,5.780807041,1.600212754,-1.840105891,-1.612480746,0.860520253,0
2.606758561,2.924949001,0.770768806,-6.571087299,-0.879534627,2.878794983,2.002001043,-0.922773237,1
0.399458306,-1.269687377,0.548835883,-0.042643492,-0.024579218,-0.971640415,1.120970916,-0.657820802,0
1.339274415,2.671687018,0.592477984,-5.974715032,-1.207179773,2.271204093,2.688753312,-1.608398343,1
-0.838918527,-1.933521825,0.490181517,1.024392256,-3.313204269,-5.422575886,-2.041819967,-1.517005308,0
-0.493618041,1.486780823,1.085821319,-1.928652563,0.773107871,0.359919691,1.427405158,-2.25770215,1
-1.378122623,-0.854963229,-0.761875629,3.816487699,1.695507512,0.91960584,-0.613248727,1.797322866,1
0.67542455,0.241527902,0.019205968,0.813907456,3.351217069,0.099762378,-0.474501973,-1.029948256,1
3.454221424,0.074473983,-0.895995853,-2.250211594,0.81978417,1.049356174,-0.355990076,0.762202989,1
-0.890725135,-2.685243538,0.139993743,1.613298134,-1.896012241,-4.505756466,-0.207851962,-1.535738476,0
1.323522591,-0.613362906,2.018077383,1.415632843,3.592271336,0.055732939,-0.582502617,-0.317156951,1
1.178123841,0.79087988,-0.510120739,-1.981138622,1.125100388,1.419515089,1.347019951,-0.614277771,1
-1.301168832,-1.805897935,-0.649310375,1.228913513,-0.710053915,0.960755076,3.161945034,0.982893948,0
2.213647395,-0.875058295,-0.341309846,1.13845212,1.290763795,1.715278102,-1.219416738,2.961264788,1
-1.271841925,-2.094522182,0.153344768,5.819259266,3.386237133,0.360407148,-0.810557576,1.905977126,1
-1.044506494,-0.839069032,-0.74984821,1.529714456,-1.061458789,-0.507376753,-0.251906341,0.883330811,0
1.224927989,-0.31772013,-0.348803155,-0.156434678,1.596490643,3.033476112,1.820567918,1.757463971,0
1.909916579,-0.482571585,-0.396210342,1.57280941,4.298524496,1.400456194,-0.603681294,0.770842379,1
-0.371020101,1.221753311,-0.406000664,2.35294482,3.465895293,2.629843309,-1.40906721,1.53796184,0
-1.086685124,-0.567773697,0.567488721,1.240574137,-0.020913828,2.593711941,2.103638781,2.078487702,0
-2.240834403,-0.946315442,0.52251007,2.350126708,-0.579571158,2.758819256,2.461876631,2.674560007,0
-2.307690024,-2.017064694,-0.285030848,2.295601671,-3.473176268,-2.908204673,-0.433520418,0.429947803,0
1.814248044,-1.463149153,1.368629622,-0.975392395,0.048021636,-0.156089369,1.443608543,0.068248877,0
0.46136235,-0.813582871,1.809066749,1.915560171,-0.685085908,0.612269798,-1.897144923,2.987528475,1
2.112705798,1.941974539,0.441628648,-2.841119804,2.094580724,1.777011609,0.147935912,-0.917643157,1
0.05518365,-2.947730111,1.169408232,2.422528991,0.120802147,-2.192230116,0.358615984,0.112337606,0
1.683482857,0.544816416,1.061194276,-1.081499256,1.4667239,1.104014475,-0.11890253,0.126402075,0
1.469988959,0.529804296,1.293299495,-1.854002196,1.977943844,4.718310953,3.607797221,1.419467365,0
1.074910092,0.919089132,0.359535944,-1.304425708,2.469724775,1.621358321,1.189057184,-0.868236128,1
1.206855946,-1.181430993,0.256957438,1.26036996,1.194446146,-1.735839548,-1.622416828,-0.188242389,1
-0.812231715,-1.462023081,-1.253804827,2.97873217,2.431121841,-0.829121782,0.254839707,-0.473274089,1
1.25799664,0.384534686,1.113178293,-0.614868152,1.79991328,2.385270557,0.968982327,0.872739742,0
1.094876737,-0.980275338,0.760022942,-0.607930707,0.812050594,2.105273156,2.760481707,0.99893216,0
-1.50646638,-0.980852634,1.280332304,3.978146271,-0.275560107,-0.808918616,-2.549774787,2.041896636,1
-1.759001506,-2.238266924,-0.209316617,2.420162611,-1.313218738,-1.655356885,0.988439873,0.24602925,0
0.1289726,-1.495003551,-1.025333891,1.753589684,1.521192262,-1.020897519,0.190507684,-0.370090946,1
1.475963705,-0.036985429,-0.869432748,-0.487868289,1.205792331,0.85536247,0.017726478,0.426686659,0
0.8787083,-2.342490937,-1.611169463,0.33905103,-0.516203391,-2.092708174,0.874784602,-0.566108944,1
1.827764703,1.785291947,0.230537128,-4.824690038,-0.01868796,1.235502371,2.035869923,-1.911700527,1
-1.831902621,0.832691058,1.974396744,1.055196448,-0.989365602,5.5867384,2.126782873,4.446701929,0
0.44915215,1.035291295,-0.689915978,-3.152047279,-0.122597541,1.242322864,2.689608825,-1.47879367,1
-1.110405762,-2.361491809,-1.35996919,4.332455313,0.232382004,-2.483661288,-1.894337838,0.84400516,1
1.809069865,-1.838925611,-0.135526269,2.013433656,1.857860202,0.219519985,-0.831729597,1.792723767,1
-1.10351163,-1.784324461,1.385486341,1.639817696,-1.443268986,-1.931331909,0.236224955,0.011686716,0
